id,created_at,text
622129335001042944,2015-07-17 19:42:46,"Red paint, smells like blue paint."
621830949098102785,2015-07-16 23:57:05,Oprah is black.
621722851784171520,2015-07-16 16:47:33,Warm water is warmer than cold water.
621470502880714752,2015-07-16 00:04:48,If you took all the veins and arteries out of your body and laid them down on the ground side by side you would be dead.
621375866568843264,2015-07-15 17:48:45,Dead people don't go horseback riding.
621196397673627648,2015-07-15 05:55:37,jk obviously ostrich only follows turtle
621177354191282176,2015-07-15 04:39:56,fav if u obviously want a follow from ostrich
621129314445168640,2015-07-15 01:29:03,Tomorrow is in the future.
621031696671096832,2015-07-14 19:01:09,A square is not the same as a circle.
620668949278146560,2015-07-13 18:59:43,A crime is illegal.
620622370190020608,2015-07-13 15:54:38,You can't smell music.
620398248851808256,2015-07-13 01:04:03,Spiders cannot fly and we should all be very happy about that.
620340474340114432,2015-07-12 21:14:29,Fire is hot.
620308451323965440,2015-07-12 19:07:14,Water is wet.
620244181596930048,2015-07-12 14:51:51,Dead people can't cook.
620011116337475584,2015-07-11 23:25:44,Water that falls from the sky is called rain.
619969749309607940,2015-07-11 20:41:21,The human body contains enough bones to make up an human skeleton.
619936315551940608,2015-07-11 18:28:30,You cannot ride a bike without a bike.
619890474363584513,2015-07-11 15:26:20,The person you see in the mirror isn't your twin.
619657515358396416,2015-07-11 00:00:38,"No matter where you go, you will always be where you are."
619611080051019776,2015-07-10 20:56:07,Are you awake right now? That means you're not sleeping.
619551777273327616,2015-07-10 17:00:29,Microwaves do not have toes.
619265202207522816,2015-07-09 22:01:44,"If you have 2 pens, and your friend Mike has 4 pens, then you have at least one friend."
619213502717292548,2015-07-09 18:36:18,"The letter ""t"" does not appear in the word ""cucumber""."
618985611198885888,2015-07-09 03:30:44,The only cure for world hunger is food.
618900090443440128,2015-07-08 21:50:54,Curtains are not typically made of lettuce.
618828380251779072,2015-07-08 17:05:57,It's easier to text with a cellphone than it is with a carrot.
618792719746473984,2015-07-08 14:44:15,They show sharks during Shark Week.
618624383662301184,2015-07-08 03:35:21,DVD players play DVDs.
618465673010880512,2015-07-07 17:04:41,Your chance of death increases by 100% after you're born.
618429722251411456,2015-07-07 14:41:50,Today you will breathe.
618140656616271872,2015-07-06 19:33:11,Your belly button isn't an actual button.
618091856665157632,2015-07-06 16:19:16,100% of all murderers have killed someone.
618064840829960192,2015-07-06 14:31:55,Rocks are not made of toothpaste.
617830755385896960,2015-07-05 23:01:45,Miley Cyrus and Hannah Montana were the same people.
617783079860576256,2015-07-05 19:52:18,It is not 2011 anymore.
617742684908855296,2015-07-05 17:11:47,Unsharpened pencils are pointless.
617712379875471360,2015-07-05 15:11:22,You have a 0% chance of turning into a hippo within the next year.
617404446398644225,2015-07-04 18:47:45,"In one year, it will be the Fourth of July in 2016."
617172223208615936,2015-07-04 03:24:59,It gets dark at night.
616702157052510209,2015-07-02 20:17:06,Ice is actually frozen water.
616666422505271296,2015-07-02 17:55:06,Studies have shown that people who have experienced more birthdays tend to be older.
616360286233174020,2015-07-01 21:38:38,You are not a turtle.
616339560260366336,2015-07-01 20:16:16,Alcohol will get you drunk.
615967162558189568,2015-06-30 19:36:30,"Today is the last day of June, so tomorrow will be July."
615552833644052480,2015-06-29 16:10:06,If you keep your socks dry they won't get wet.
614942907275964416,2015-06-27 23:46:28,You can't read this tweet with both eyes closed.
614819555546918913,2015-06-27 15:36:19,TV is short for television.
614507560515837954,2015-06-26 18:56:34,Adult dogs tend to be older than puppies.
614452582573047809,2015-06-26 15:18:06,"If you hate sarcasm, avoid asking dumb questions."
614431762823970816,2015-06-26 13:55:22,"The more food you eat, the less likely you are to be hungry."
614228871936913408,2015-06-26 00:29:09,Don't set your house on fire.
614160713054048261,2015-06-25 19:58:19,Living people are more likely to breathe.
614109651173535744,2015-06-25 16:35:25,Bottled water contains water.
613873185017171968,2015-06-25 00:55:47,"Open your eyes. Do you see anything? Congrats, you're not blind."
613820278272094216,2015-06-24 21:25:33,Staring directly at the sun is not good for your eyes.
613720836915261440,2015-06-24 14:50:24,If you are allergic to peanuts you shouldn't eat peanuts.
613530303739613184,2015-06-24 02:13:17,If you pour water on your hands you have wet hands.
613478276586209280,2015-06-23 22:46:33,"If you die, you can't eat ice cream anymore."
613433880364892160,2015-06-23 19:50:08,Disneyland is more fun than jail.
613393014568943616,2015-06-23 17:07:45,If you eat crayons you should probably stop eating crayons.
613162465610854400,2015-06-23 01:51:38,"Humans sometimes keep animals in their homes. They're often referred to as ""pets."""
613097134984962048,2015-06-22 21:32:02,"""Age"" is not a number, it's a word."
613028683331280896,2015-06-22 17:00:02,"If you have a sandwich, and you eat half of it, you will have half a sandwich left."
612806300473380864,2015-06-22 02:16:22,"This tweet was retweeted 1,000 times so it now has 1,000 retweets."
612803476452691968,2015-06-22 02:05:08,"The dinosaurs seen in the movie ""Jurassic World"" are not real."
612792679542472704,2015-06-22 01:22:14,Bananas cannot legally drive vehicles in the United States.
612752797864456192,2015-06-21 22:43:46,Sunscreen will not work if you eat it.
612705666000658432,2015-06-21 19:36:28,It's easier to see the sun during the daytime than it is at night.
612693081918439425,2015-06-21 18:46:28,"In ""Harry Potter"" the main character is Harry Potter."
612628255590469632,2015-06-21 14:28:52,"If you drop your cat from 30,000 feet, there's a high chance it won't meow anymore."
612398827799216128,2015-06-20 23:17:13,Gold fish are not made of gold.
612303634005630977,2015-06-20 16:58:57,We will have flying cars when cars fly.
611984102535917568,2015-06-19 19:49:14,Your funeral will not start without you.
611949332854644736,2015-06-19 17:31:05,Getting shot in the head is bad for your health.
611885366287683585,2015-06-19 13:16:54,Older brothers tend to be older than younger brothers.
611673521077514241,2015-06-18 23:15:06,Hamburgers are not actually made of ham.
611625876887851009,2015-06-18 20:05:47,A human is not a tree.
611310168446509056,2015-06-17 23:11:16,Antarctica is cold.
611228178351308801,2015-06-17 17:45:28,Dead people don't make good dance partners.
611175698980564992,2015-06-17 14:16:56,Fire is generally hot.
610992671151247360,2015-06-17 02:09:39,A similarity between raccoons and humans is that both are injured when hit by a car.
610952658338365440,2015-06-16 23:30:39,Cheetahs are faster than turtles.
610821646811824128,2015-06-16 14:50:03,Baby oil isn't actually made from babies.
610650047638859777,2015-06-16 03:28:11,The Chicago Blackhawks just won the Stanley Cup.
610612317353607168,2015-06-16 00:58:15,Trees don't have eyeballs.
610513558451978240,2015-06-15 18:25:49,"If you take your age and minus 5, that's how old you were 5 years ago."
610272405928456195,2015-06-15 02:27:34,"If this tweet gets 1,000 retweets then it will have been retweeted 1,000 times."
610184450534715393,2015-06-14 20:38:04,If you cut your hair it gets shorter.
610152345129848832,2015-06-14 18:30:29,Oceans are full of water.
610098646642724865,2015-06-14 14:57:07,Crocs will help you retain your virginity.
609839597753880576,2015-06-13 21:47:45,"A study shows 100% of the time, water will get you wet."
609780943151345664,2015-06-13 17:54:40,The Milky Way galaxy is not actually made of milk.
609728758166196225,2015-06-13 14:27:18,Alligators are not good house pets.
609464828571185152,2015-06-12 20:58:33,World War 2 was after World War 1.
609402828436733952,2015-06-12 16:52:11,Sharks eat more people than potatoes do.
609176087533371392,2015-06-12 01:51:11,People who like Spider-Man don't necessarily like spiders.
609045097259364352,2015-06-11 17:10:41,Cats and children should not be kept in the refrigerator.
608783608376119296,2015-06-10 23:51:37,You can't read this tweet with both eyes closed.
608734085155012608,2015-06-10 20:34:50,Research has proven that the moon is not actually made out of cheese.
608687053337935872,2015-06-10 17:27:57,Dead people tend not to complain about parking tickets.
608358044217536513,2015-06-09 19:40:35,Committing suicide may result in death.
608313625527361537,2015-06-09 16:44:04,Most people tend to eat breakfast before they eat dinner.
608039737799098368,2015-06-08 22:35:44,Snoop Dogg is not actually a dog.
607960503667838976,2015-06-08 17:20:54,"Using ""airplane mode"" does not turn your phone into an airplane."
607934226189701120,2015-06-08 15:36:29,An STD is not a good birthday present.
607717489678688256,2015-06-08 01:15:15,Your chances of getting into an accident increase significantly when you drive on the wrong side of the road.
607681068959956992,2015-06-07 22:50:31,"If it looks like a duck, sounds like a duck, and walks like a duck, it's not a horse."
607636352105103360,2015-06-07 19:52:50,Research shows that 100% of people reading this tweet aren't dead.
607590908826140673,2015-06-07 16:52:15,You are less likely to have children if your parents didn't have children.
607560845980258305,2015-06-07 14:52:48,Trees don't have kidneys.
607331026533249024,2015-06-06 23:39:35,Your parents had sex.
607238858418319360,2015-06-06 17:33:20,Adolf Hitler did not like Jews.
607194339123580928,2015-06-06 14:36:26,Tigers can potentially kill a newborn human baby.
606895226947563520,2015-06-05 18:47:52,Twitter is addicting.
606859471588093952,2015-06-05 16:25:47,"If you fill a bottle of water, take it into a dark room and pour the water on the floor, you've just wasted your time."
606645406009860096,2015-06-05 02:15:10,The day you were born is known as your birthday.
606580754617929730,2015-06-04 21:58:16,Crack cocaine is bad for your health.
606558333391077377,2015-06-04 20:29:10,Panda bears don't drive.
606505351354191872,2015-06-04 16:58:38,Belts are a great way to hold your pants up.
606268589998501889,2015-06-04 01:17:50,"If you close your eyes for three seconds, you will have spent the last three seconds of your life with your eyes closed."
606217186563223552,2015-06-03 21:53:34,Females don't have a penis.
606162712960344067,2015-06-03 18:17:07,Ice water is cold.
606123820655775744,2015-06-03 15:42:34,Homosexuals are gay.
606087398859128832,2015-06-03 13:17:51,"If you call a carrot, it won't answer."
605847860907638787,2015-06-02 21:26:00,A day without sunshine is like... night.
605824684106510336,2015-06-02 19:53:55,There's a skeleton inside your body right now.
605780045479575552,2015-06-02 16:56:32,"In a year from now, you'll be a year older than you are today."
605743478308515840,2015-06-02 14:31:14,Sex is a good way to make babies.
605575757964972032,2015-06-02 03:24:46,Bruce Jenner is now known as Caitlyn Jenner.
605513316035870720,2015-06-01 23:16:39,If you hop out the muh fuckin' Porsche while it's driving you'll likely be critically injured.
605500653373399040,2015-06-01 22:26:20,Tomorrow is not Christmas.
605453767115452418,2015-06-01 19:20:01,"If you are drunk, you are not sober."
605369879361912832,2015-06-01 13:46:41,Orphans tend to have bad relationships with their parents.
605192091019395072,2015-06-01 02:00:13,Throwing a brick at a window is a good way to break it.
605179209724620800,2015-06-01 01:09:01,A great way to win in life is to not lose.
605143573529567232,2015-05-31 22:47:25,I always live one day at a time since days only happen one at a time.
605101382341902336,2015-05-31 19:59:46,Sharks can't climb trees.
605074412497473536,2015-05-31 18:12:36,Earphones aren't the greatest present to give to a deaf person.
605031682027208705,2015-05-31 15:22:48,"If the shoe fits, it’s the right size."
604823555679916032,2015-05-31 01:35:47,All my followers make me a happy Ostrich. http://t.co/4p3DE2hSa7
604808121895268352,2015-05-31 00:34:27,If you keep your socks dry they won't get wet.
604729834284195840,2015-05-30 19:23:22,Chicken fingers are not actually a chicken's fingers.
604704846625812480,2015-05-30 17:44:04,Hot chocolate is not a chilled beverage.
604667755724455936,2015-05-30 15:16:41,Triangles and squares are not the same shape.
604600282115375104,2015-05-30 10:48:34,Getting hurt is painful.
604431174300258304,2015-05-29 23:36:36,"If you add the numbers 2 and 2 together, you won't get 5."
604375920498073600,2015-05-29 19:57:02,"Shorts are like pants, but shorter."
604327583971459072,2015-05-29 16:44:58,Fish are really good swimmers.
604285434496159744,2015-05-29 13:57:29,"""Obvious"" &amp; ""Ostrich"" both start with the letter O."
604144664464203776,2015-05-29 04:38:07,A banana is also not the same as a brick.
604120823805399040,2015-05-29 03:03:23,"When you mix the color red with red, you get red."
604097666394542081,2015-05-29 01:31:21,Being healthy is good for your health.
604051169447649281,2015-05-28 22:26:36,Canadian people are from Canada.
603993492386381827,2015-05-28 18:37:24,Blind people can't see.
603965575304499200,2015-05-28 16:46:28,A strawberry is not the same as a brick.
603934595134967809,2015-05-28 14:43:22,You are reading this tweet.
603719718491594754,2015-05-28 00:29:32,"The word ""Potato"" is the only word in the English language that begins with ""p"" and ends with ""otato""."
603663059811467264,2015-05-27 20:44:23,Lack of light is the #1 cause of darkness.
603621863487578113,2015-05-27 18:00:41,"When someone is lying to you, they're not telling you the truth."
603602090611597312,2015-05-27 16:42:07,If you took all the veins and arteries out of your body and laid them down on the ground side by side you would be dead.
603555867259248640,2015-05-27 13:38:26,People have trouble breathing underwater.
603353302512852992,2015-05-27 00:13:31,"Dwayne ""The Rock"" Johnson isn't an actual rock."
603332573251694593,2015-05-26 22:51:09,One day you will die.
603297676323627008,2015-05-26 20:32:29,Drug addicts tend to do more drugs than people who don't do drugs.
603262978604015616,2015-05-26 18:14:36,Rain usually contains water.
603239518133755905,2015-05-26 16:41:23,Studies have shown that people who have more birthdays live longer.
603060933397708800,2015-05-26 04:51:45,Poo smells like shit.
603007487047008256,2015-05-26 01:19:22,You know it's hot outside when you walk outside and it's hot.
602961645401411584,2015-05-25 22:17:13,There are 6 beers in a six pack of beer.
602900656215711745,2015-05-25 18:14:52,Running faster than everyone else can help you win a race.
602872477581205504,2015-05-25 16:22:54,Many people were born as babies.
602617879972945920,2015-05-24 23:31:13,Food is the number one cure for hunger.
602580051482300416,2015-05-24 21:00:54,"Under your clothes, you're naked."
602537054501765120,2015-05-24 18:10:03,Breaking the law is illegal.
602527808246669312,2015-05-24 17:33:18,Take your age and add 5 to it. That is your age in 5 years.
602518515027947520,2015-05-24 16:56:22,"Every 60 seconds in Africa, one minute passes by."
602508481040625664,2015-05-24 16:16:30,Sex is the number one cause of birth.
602263119663079424,2015-05-24 00:01:31,The Great Wall of China is in China.
602204911674228738,2015-05-23 20:10:14,"Unlike humans, dogs generally have four legs."
602148383088910336,2015-05-23 16:25:36,Babies are not dishwasher safe.
602131961772118016,2015-05-23 15:20:21,Deaf people can't hear.
601878427533180928,2015-05-22 22:32:54,Your parents are not virgins.
601818363699056640,2015-05-22 18:34:13,100% of divorced men were married.
601798012441128960,2015-05-22 17:13:21,You're on twitter.
601482584321880069,2015-05-21 20:19:57,If you stop breathing you will die.
601411952821325825,2015-05-21 15:39:17,Twitter did not exist during World War II.
601180523101343744,2015-05-21 00:19:40,You were born on your birthday.
601067471479689216,2015-05-20 16:50:27,Homeless people do not have homes.
601061327466037249,2015-05-20 16:26:02,You can skydive without a parachute. But only once.
601061018412933121,2015-05-20 16:24:48,Dying is the #1 cause of death in the world.
